COREDEP,REPDTE,ASSET,RBC1AAJ,INTINC,NETINC,EQ,LNLSDEPR,LNLSNTV,DEP,RBCRWAJ,CHBAL,CERT,NONII,LNLSNET,ID
142722,20131231,168302,6.906116642958748,4340,1259,13876,25.127226463104325,21.36,143052,19.035240645040783,11370,252,1373,35945,252_20131231
205165,20131231,232057,9.063584422867958,11901,1623,20406,71.30603315934908,64.05,208448,13.598572340895391,11253,25886,2308,148636,25886_20131231
55849,20131231,70551,10.172403917750158,3204,22,6628,66.09434151897887,55.93,59698,15.960566543957071,4602,26351,647,39457,26351_20131231
60390,20131231,78738,9.72059961995918,3850,203,10799,79.01399703816939,63.02,62799,14.845843838716721,8543,26727,326,49620,26727_20131231
237410,20131231,317316,15.205838476798425,11590,-5371,55100,76.42215924383717,60.85,252644,22.257726079517997,59796,26790,2138,193076,26790_20131231
550956,20131231,802605,12.058457803138655,32714,7927,98156,69.12116974882377,60.11,697996,20.559404256490627,81203,26856,7296,482463,26856_20131231
287902,20131231,432266,21.624182763052506,25675,15736,93024,105.20670876690615,76.16,312904,25.621972785902823,53133,27074,1201,329196,27074_20131231
284822,20131231,379391,10.150492752422332,19455,6076,39159,92.1183662620714,82.22,338610,13.47337268589259,23941,27267,1328,311922,27267_20131231
557530,20131231,730644,12.645845658318544,37162,2455,87711,90.13802976688906,77.64,629357,18.77082618186508,12752,31189,3106,567290,31189_20131231
80543,20131231,115836,11.191295847677335,6840,1304,12510,98.90916211670928,74.13,86814,18.26237470290379,5826,3337,824,85867,3337_20131231
90470,20131231,109083,9.55986203053391,4811,1239,9954,77.60863184104781,70.29,98797,11.640618327782049,5622,34146,1272,76675,34146_20131231
280402,20131231,348288,11.160822906737428,10661,2175,37322,37.57634059676922,31.85,295223,24.35741093733351,60749,34319,1517,110934,34319_20131231
112831,20131231,213718,14.409169222051101,9487,2581,31465,88.50327026395702,70.91,171240,19.83455503547352,10609,34352,5888,151553,34352_20131231
146296,20131231,178523,2.017207882320289,8308,-1436,3893,79.8317072703226,69.99,156513,4.108238387379492,29416,35151,1416,124947,35151_20131231
309787,20131231,658311,12.986534467743017,23057,7010,81272,122.32866184448463,82.21,442400,18.46116772930368,21961,57134,14423,541182,57134_20131231
28186,20131231,30618,5.274447949526814,1177,-557,1672,64.32202510633883,60.75,28917,8.633633633633634,6608,57884,102,18600,57884_20131231
22115,20131231,28175,9.676404808498743,1071,355,2765,79.62552134173396,63.69,22538,21.100917431192663,6537,58586,742,17946,58586_20131231
10997,20130930,12976,12.866650234163174,230,199,1576,24.133854687642085,20.45,10997,29.716466739367505,4463,13959,592,2654,13959_20130930
102791,20130930,145482,12.816236764298928,4327,758,19972,70.75643781418331,56.79,116771,20.39556893017576,22693,1417,1168,82623,1417_20130930
245262,20130930,353828,9.845249051861941,12442,850,35170,80.23170908160965,67.39,297183,15.868177398215872,19143,14679,3305,238435,14679_20130930
26679,20130930,30022,5.597287047841307,801,98,2229,56.759998500693435,50.44,26679,10.625379477838495,9428,17122,143,15143,17122_20130930
44165,20130930,60947,13.759322785998327,1970,986,10104,80.63309921851815,66.87,50545,22.320869020263213,5372,18301,397,40756,18301_20130930
62372,20130930,93428,11.564496541528063,2372,1176,11007,46.97450486924171,41.35,82251,28.856416772554,23711,18454,499,38637,18454_20130930
5906258,20130930,9838336,9.992638969072404,221796,65772,1198981,65.1444941523822,44.16,6668955,17.155927815375115,266687,19629,107977,4344457,19629_20130930
300786,20130930,392716,9.903084398436675,12909,5739,37698,73.06641735491169,63.48,341206,14.598776198366325,112720,20845,5332,249307,20845_20130930
311178,20130930,539860,12.38742404513889,10511,4739,73833,29.416986040718047,22.22,407829,37.048242446300925,5343,23772,3008,119971,23772_20130930
197449,20130930,242628,8.259116543751755,7813,-533,25368,74.55903536302671,64.43,209654,12.745875446777285,32217,24015,792,156316,24015_20130930
1310285,20130930,2135511,11.420921793135678,65340,12003,242642,69.09457584640516,57.84,1787560,19.881983395872634,81399,24347,12432,1235107,24347_20130930
292001,20130930,542151,11.678670314626252,9851,3863,64409,27.835457159793027,19.84,386331,33.8705379383856,12738,24961,6327,107537,24961_20130930
140015,20130930,165932,7.23050771750459,3252,1001,14053,24.27656740760788,20.54,140407,17.848282303493768,7395,252,1039,34086,252_20130930
198736,20130930,225623,9.285320960127102,8917,1372,20315,70.84774829250885,63.35,201758,14.079949119886267,18197,25886,1696,142941,25886_20130930
55677,20130930,69813,9.556434027826626,2206,-290,6222,66.71447614869311,56.63,59263,16.243172117915037,5601,26351,476,39537,26351_20130930
62078,20130930,76082,9.90183095347766,2890,176,10857,80.10133934778243,68.15,64733,14.56428529475106,4419,26727,203,51852,26727_20130930
244138,20130930,328663,17.23407287757138,8861,-3285,57217,77.18134675366922,61.36,261295,29.62322073562907,106761,26790,1722,201671,26790_20130930
544711,20130930,817331,12.032531295425134,23578,5789,98123,68.82795714024913,59.97,712090,20.3338881284221,84298,26856,5813,490117,26856_20130930
315093,20130930,428077,20.261964868687134,18997,12257,92208,98.02381812913883,76.66,334787,25.37440243771323,69200,27074,903,328171,27074_20130930
296012,20130930,391623,10.009258947073576,14252,4683,38579,88.98791283622745,80.08,352440,13.183869511959253,34087,27267,1153,313629,27267_20130930
564010,20130930,737625,12.38525194659148,28153,2222,85834,89.73533366912865,77.53,637293,18.303690757684794,10953,31189,1838,571877,31189_20130930
79363,20130930,115840,11.12058423327994,5082,1051,12434,96.34776762946822,71.76,86276,18.47802901023891,6381,3337,676,83125,3337_20130930
81760,20130930,101063,9.861311148488724,3602,1079,9829,85.1097266029892,75.56,89723,12.21926933035256,3175,34146,993,76363,34146_20130930
283641,20130930,351588,10.855048238059277,7844,1565,37293,38.123223193692,32.34,298288,23.72659329348881,68029,34319,1230,113717,34319_20130930
125762,20130930,213103,13.75777485764345,7112,2432,31419,80.72549588445764,66.59,175797,20.40352597881245,9962,34352,3711,141913,34352_20130930
148214,20130930,180830,2.1964468758050986,6155,-1063,4295,81.24944906876881,71.36,158822,4.306585919757759,26856,35151,1120,129042,35151_20130930
297196,20130930,631425,13.219825179208405,16979,5893,80953,118.92183536783499,77.67,412386,19.540842314799225,35154,57134,11748,490417,57134_20130930
30004,20130930,32498,5.781921656475147,928,-319,1910,65.13908935835192,61.1,30484,9.293414182246925,7236,57884,122,19857,57884_20130930
25796,20130930,29016,9.592939481268012,785,248,2692,64.94908272626722,58.69,26219,21.654538490999617,5862,58586,532,17029,58586_20130930
10361,20130630,12048,12.093713908595943,154,97,1375,25.219573400250937,21.69,10361,35.16890328551596,4057,13959,285,2613,13959_20130630
95342,20130630,139515,12.9325410695561,2861,462,19764,74.33302338888491,59.59,111848,20.26424950069135,17166,1417,822,83140,1417_20130630
241516,20130630,350010,9.848927707667091,8415,634,35944,79.40268675386832,66.74,294184,16.10396003264404,32413,14679,2266,233590,14679_20130630
24626,20130630,27898,5.516133851210038,541,63,2195,64.15983107284984,56.63,24626,8.13086360356026,8603,17122,87,15800,17122_20130630
44136,20130630,60844,13.923394520009294,1239,561,9805,72.7906839274103,60.72,50751,22.873225377107364,3588,18301,231,36942,18301_20130630
63981,20130630,96026,11.043170241218444,1576,793,10822,44.512632408093204,39.43,85059,28.871337055236822,26236,18454,317,37862,18454_20130630
5981949,20130630,9556186,9.99021448916567,144807,39759,1172757,62.18602261078762,43.92,6748814,17.06557351966489,210023,19629,70646,4196819,19629_20130630
288216,20130630,376877,10.244129361861427,8482,4012,37297,74.26085248959855,64.22,325916,14.864060919745375,106242,20845,3764,242028,20845_20130630
307116,20130630,522557,12.220512940955423,7004,3239,72326,29.91707863164882,23.12,403756,36.80263324763365,4763,23772,1976,120792,23772_20130630
196486,20130630,247252,7.7241786298271,5140,-814,25161,73.19909179491722,63.5,214489,12.54237288135593,36805,24015,514,157004,24015_20130630
1288195,20130630,2100076,11.453663676968949,42983,7733,237714,69.30590569454937,58.02,1758032,19.680751390929174,49134,24347,7686,1218420,24347_20130630
299374,20130630,483701,11.500939598980397,6500,2614,62675,27.054844286322755,22.32,399130,35.45529203892193,11326,24961,4127,107984,24961_20130630
128690,20130630,157273,7.93389859837342,2137,688,15755,25.892269195311474,21.25,129081,23.120339014415514,8392,252,722,33422,252_20130630
194101,20130630,221115,9.29666607643098,5961,1158,20452,73.65369103001831,65.66,197113,13.84871840611179,13026,25886,1159,145181,25886_20130630
59140,20130630,72931,9.296209085526225,1432,-332,6480,62.61686754743092,53.35,62143,15.274086378737541,6327,26351,260,38912,26351_20130630
60142,20130630,74015,9.447017623136015,1889,32,10631,79.59015353381551,67.8,63048,14.911196274776445,3793,26727,88,50180,26727_20130630
246886,20130630,313996,12.015097705085124,5970,-771,39148,74.2583122145166,62.34,263588,20.75835409151516,36804,26790,1175,195736,26790_20130630
572802,20130630,837705,11.661715633176332,15878,3839,96038,65.4121819960861,57.46,735840,19.89745478512028,83857,26856,3440,481329,26856_20130630
371664,20130630,471332,19.00437233314018,11889,7081,90292,82.72274631051506,66.59,379389,25.42712247840934,30724,27074,598,313841,27074_20130630
283336,20130630,377718,9.95824506051654,9135,3276,37177,90.93522597199295,81.82,339843,13.924724923888848,25864,27267,1005,309037,27267_20130630
574332,20130630,744198,12.2888614586947,18899,1577,86959,88.36018727379657,77.32,651239,18.2738470874916,19944,31189,1191,575436,31189_20130630
82320,20130630,117640,11.067625133120341,3246,608,12079,90.27066651629639,68.04,88670,19.00014222727919,5845,3337,462,80043,3337_20130630
78025,20130630,99641,9.358419680059152,2369,634,9298,86.4286133098798,73.97,85275,12.062109895814897,2906,34146,529,73702,34146_20130630
283340,20130630,348698,11.113719460306468,5221,1059,36656,41.13093268691889,34.94,296198,22.769524112179234,54864,34319,819,121829,34319_20130630
136586,20130630,219132,13.916100347021398,4679,1791,30690,75.44391137944046,63.87,185510,20.151198366616185,9212,34352,2758,139956,34352_20130630
148008,20130630,180268,2.3745753854193885,4190,-708,4665,79.82410563799723,69.88,157822,4.688403645059943,28507,35151,822,125980,35151_20130630
325154,20130630,673841,13.479345660539051,11108,4596,79734,108.27068648216951,74.04,460784,19.04394171487891,48592,57134,9070,498894,57134_20130630
30732,20130630,33523,5.690026238981102,628,-299,1930,75.32133676092545,70.8,31509,8.378897591251661,5203,57884,71,23733,57884_20130630
24317,20130630,27372,9.770382437359398,500,106,2511,68.47210994341147,61.89,24740,17.246634493268985,6257,58586,303,16940,58586_20130630
9773,20130331,11952,10.61667564862576,78,9,1494,26.59922642070812,22.44,10083,37.05148205928237,3853,13959,121,2682,13959_20130331
95872,20130331,140572,12.767333920095087,1409,183,19890,71.33205490154299,57.16,112638,20.262501964835067,19440,1417,413,80347,1417_20130331
238352,20130331,349927,10.017138588190488,4359,406,37460,78.22717977827779,65.38,292438,15.536619377249309,27554,14679,1105,228766,14679_20130331
25891,20130331,29595,4.905298999787188,276,38,2131,62.45027229539222,54.63,25891,10.406525457176686,9551,17122,49,16169,17122_20130331
42263,20130331,58951,13.640305084145886,587,248,9834,68.84876770654222,57.05,48852,23.930166940982836,3647,18301,113,33634,18301_20130331
66493,20130331,101013,10.470393350388646,796,407,10825,42.048747987341066,37.49,90055,28.6912187168405,31512,18454,165,37867,18454_20130331
6027803,20130331,9486279,9.877271078719216,72622,21059,1220956,60.28842425315182,43.3,6813366,17.441417826374607,198541,19629,35116,4107671,19629_20130331
263342,20130331,348799,10.66231651416021,4235,1756,37284,84.63686495365481,72.38,298305,14.42452678270799,65780,20845,1504,252476,20845_20130331
305681,20130331,536054,11.810535841552626,3561,1618,74180,29.68547733189183,23.36,421782,35.468916679906485,4115,23772,1022,125208,23772_20130331
200144,20130331,250822,7.55529465689369,2686,-901,25952,73.21477075497323,63.4,217213,12.42456282075651,38966,24015,253,159032,24015_20130331
1269008,20130331,2096284,11.276004731244354,21773,4200,240303,69.49331608080927,57.8,1743513,19.71518811121734,93723,24347,3574,1211625,24347_20130331
312146,20130331,509149,10.918651033482412,3250,1204,64460,26.434566039896374,21.76,419186,34.36076842815933,10605,24961,2090,110810,24961_20130331
121267,20130331,151301,8.093294787167766,1061,361,17687,27.32189680823956,21.97,121657,22.920601344715568,12565,252,360,33239,252_20130331
185456,20130331,218358,9.527738927738929,2927,645,20987,74.53659367085915,64.16,187956,13.923281522217607,16340,25886,578,140096,25886_20130331
54551,20130331,69134,10.183410491551912,728,-175,6744,64.64566522719062,54.35,58123,16.519892021064745,5718,26351,110,37574,26351_20130331
63638,20130331,77641,9.18568457680336,925,-46,10848,75.05481962091856,64.36,66582,14.885651501587043,7039,26727,0,49973,26727_20130331
252178,20130331,320578,12.156449513419698,3040,401,41870,74.76057425073932,62.85,269499,20.969735334900825,33366,26790,914,201479,26790_20130331
568982,20130331,820987,11.39755486745421,7914,1637,94331,65.03627300923225,56.88,718027,19.63605668808851,82431,26856,2007,466978,26856_20130331
380327,20130331,474453,18.74827968105558,5980,3409,88245,85.33117504688825,69.33,385491,24.229095950662142,25709,27074,294,328944,27074_20130331
232053,20130331,318846,9.567743683789285,4376,1376,30425,94.6652639499481,85.23,287062,13.566634109848092,20670,27267,72,271748,27267_20130331
589769,20130331,759146,11.971374262145112,9523,1037,86842,87.03286841528677,76.39,666354,17.978419636988914,16709,31189,690,579947,31189_20130331
74155,20130331,105138,11.733587467058241,1582,203,12048,95.25821368907827,74.84,82606,18.7124773960217,7630,3337,195,78689,3337_20130331
72805,20130331,97696,9.443058845628059,1168,317,9197,87.63563642648167,72.67,81007,12.205375856447718,3577,34146,200,70991,34146_20130331
275736,20130331,342942,10.937040219399947,2634,353,38816,40.91232675966343,34.35,287967,22.629196442932972,66299,34319,371,117814,34319_20130331
126264,20130331,212413,13.244653967089636,2282,577,30007,79.03191441643492,66.36,178352,19.514539181862986,8816,34352,888,140955,34352_20130331
150689,20130331,184800,2.6458856076690473,2213,-135,5349,76.2619838044119,66.5,161155,5.214924374033757,37027,35151,532,122900,35151_20130331
275454,20130331,586511,13.406838328995704,5464,1608,77116,120.1036400805033,77.53,378618,20.786859325440293,41016,57134,3428,454734,57134_20130331
30889,20130331,33961,5.742301030443589,325,-273,1956,74.59234452755781,70.18,31951,8.426615774213674,5441,57884,42,23833,57884_20130331
23168,20130331,26225,9.167597550171411,235,49,2526,65.31987959469198,58.75,23587,17.66328712324988,5283,58586,157,15407,58586_20130331
11109,20121231,12994,10.75252012190357,314,131,1494,25.303807723467457,21.63,11109,32.55232029117379,5909,13959,619,2811,13959_20121231
98163,20121231,132246,12.08305512816791,5771,663,19739,77.72776567463555,61.24,104197,19.60022516307767,6569,1417,1866,80990,1417_20121231
225493,20121231,364041,9.926650794762272,17354,1045,37028,81.78744997141224,62.87,279840,16.255999153838356,35505,14679,4498,228874,14679_20121231
25887,20121231,30035,4.568669006010492,1208,57,2092,65.29532197628153,56.28,25887,10.223577235772357,9505,17122,214,16903,17122_20121231
40227,20121231,56565,14.32229366028708,2381,949,9797,70.62223368140604,58.11,46542,21.691049111306526,3442,18301,338,32869,18301_20121231
